title,address,access,outline,floor,fee,management_fee,deposit,gratuity,madori,menseki,url,age,total_floor,route_1,station_1,time_1,route_2,station_2,time_2,route_3,station_3,time_3
レジディア文京千石II,東京都文京区千石４,"
都営三田線/千石駅 歩5分
ＪＲ山手線/巣鴨駅 歩14分
東京メトロ南北線/駒込駅 歩17分
","
築19年
13階建
",13階,170000,15000,170000,170000,1LDK,41.94,https://suumo.jp/chintai/jnc_000053613200/?bc=100346339438,19,13,都営三田線,千石,5,ＪＲ山手線,巣鴨,14,東京メトロ南北線,駒込,17
レジディア文京千石II,東京都文京区千石４,"
都営三田線/千石駅 歩5分
ＪＲ山手線/巣鴨駅 歩14分
東京メトロ南北線/駒込駅 歩17分
","
築19年
13階建
",3階,275000,15000,275000,275000,3LDK,66.85,https://suumo.jp/chintai/jnc_000083375876/?bc=100354523264,19,13,都営三田線,千石,5,ＪＲ山手線,巣鴨,14,東京メトロ南北線,駒込,17
LUMEED飯田橋,東京都文京区水道１,"
東京メトロ有楽町線/江戸川橋駅 歩8分
ＪＲ中央線/飯田橋駅 歩10分
東京メトロ東西線/神楽坂駅 歩14分
","
築8年
5階建
",3階,108000,10000,108000,108000,1K,25.5,https://suumo.jp/chintai/jnc_000085797566/?bc=100349901569,8,5,東京メトロ有楽町線,江戸川橋,8,ＪＲ中央線,飯田橋,10,東京メトロ東西線,神楽坂,14
ロネスタR文京護国寺,東京都文京区大塚５,"
東京メトロ有楽町線/東池袋駅 歩6分
東京メトロ有楽町線/護国寺駅 歩7分
東京メトロ丸ノ内線/新大塚駅 歩10分
","
築18年
11階建
",2階,83000,5000,83000,0,1K,20.36,https://suumo.jp/chintai/jnc_000049555265/?bc=100360611867,18,11,東京メトロ有楽町線,東池袋,6,東京メトロ有楽町線,護国寺,7,東京メトロ丸ノ内線,新大塚,10
ロネスタR文京護国寺,東京都文京区大塚５,"
東京メトロ有楽町線/東池袋駅 歩6分
東京メトロ有楽町線/護国寺駅 歩7分
東京メトロ丸ノ内線/新大塚駅 歩10分
","
築18年
11階建
",5階,84500,5000,84500,0,ワンルーム,21.18,https://suumo.jp/chintai/jnc_000086806084/?bc=100361434672,18,11,東京メトロ有楽町線,東池袋,6,東京メトロ有楽町線,護国寺,7,東京メトロ丸ノ内線,新大塚,10
ロネスタR文京護国寺,東京都文京区大塚５,"
東京メトロ有楽町線/東池袋駅 歩6分
東京メトロ有楽町線/護国寺駅 歩7分
東京メトロ丸ノ内線/新大塚駅 歩10分
","
築18年
11階建
",6階,143000,7000,143000,0,1LDK,37.72,https://suumo.jp/chintai/jnc_000084596035/?bc=100341754571,18,11,東京メトロ有楽町線,東池袋,6,東京メトロ有楽町線,護国寺,7,東京メトロ丸ノ内線,新大塚,10
アーバネックス文京本郷,東京都文京区本郷２,"
東京メトロ丸ノ内線/本郷三丁目駅 歩3分
都営三田線/水道橋駅 歩6分
ＪＲ中央線/御茶ノ水駅 歩11分
","
築2年
10階建
",3階,140000,15000,140000,0,1DK,25.16,https://suumo.jp/chintai/jnc_000087689379/?bc=100361366959,2,10,東京メトロ丸ノ内線,本郷三丁目,3,都営三田線,水道橋,6,ＪＲ中央線,御茶ノ水,11
Grace Villa　御茶ノ水,東京都文京区湯島２,"
ＪＲ中央線/御茶ノ水駅 歩8分
東京メトロ銀座線/末広町駅 歩7分
東京メトロ千代田線/湯島駅 歩7分
","
築12年
9階建
",4階,116000,10000,116000,116000,1K,25.37,https://suumo.jp/chintai/jnc_000087709238/?bc=100361496227,12,9,ＪＲ中央線,御茶ノ水,8,東京メトロ銀座線,末広町,7,東京メトロ千代田線,湯島,7
マチュリティ小石川,東京都文京区春日２,"
東京メトロ丸ノ内線/茗荷谷駅 歩10分
東京メトロ南北線/後楽園駅 歩11分
都営三田線/春日駅 歩16分
","
築18年
5階建
",3階,180000,10000,360000,180000,1LDK,44.88,https://suumo.jp/chintai/jnc_000086072647/?bc=100306120345,18,5,東京メトロ丸ノ内線,茗荷谷,10,東京メトロ南北線,後楽園,11,都営三田線,春日,16
マチュリティ小石川,東京都文京区春日２,"
東京メトロ丸ノ内線/茗荷谷駅 歩10分
東京メトロ南北線/後楽園駅 歩11分
都営三田線/春日駅 歩16分
","
築18年
5階建
",5階,181000,10000,362000,0,1LDK,44.88,https://suumo.jp/chintai/jnc_000083030990/?bc=100360647630,18,5,東京メトロ丸ノ内線,茗荷谷,10,東京メトロ南北線,後楽園,11,都営三田線,春日,16
パークアクシス文京ステージ,東京都文京区水道２,"
東京メトロ有楽町線/江戸川橋駅 歩5分
ＪＲ中央線/飯田橋駅 歩17分
東京メトロ丸ノ内線/茗荷谷駅 歩15分
","
築19年
11階建
",5階,116000,8000,116000,0,1K,29.29,https://suumo.jp/chintai/jnc_000086234846/?bc=100348867871,19,11,東京メトロ有楽町線,江戸川橋,5,ＪＲ中央線,飯田橋,17,東京メトロ丸ノ内線,茗荷谷,15
パークアクシス文京ステージ,東京都文京区水道２,"
東京メトロ有楽町線/江戸川橋駅 歩5分
ＪＲ中央線/飯田橋駅 歩17分
東京メトロ丸ノ内線/茗荷谷駅 歩15分
","
築19年
11階建
",6階,123000,8000,123000,123000,1K,29.29,https://suumo.jp/chintai/jnc_000083552690/?bc=100339975900,19,11,東京メトロ有楽町線,江戸川橋,5,ＪＲ中央線,飯田橋,17,東京メトロ丸ノ内線,茗荷谷,15
パークアクシス文京ステージ,東京都文京区水道２,"
東京メトロ有楽町線/江戸川橋駅 歩5分
ＪＲ中央線/飯田橋駅 歩17分
東京メトロ丸ノ内線/茗荷谷駅 歩15分
","
築19年
11階建
",9階,126000,8000,126000,0,1K,29.29,https://suumo.jp/chintai/jnc_000065627982/?bc=100361415220,19,11,東京メトロ有楽町線,江戸川橋,5,ＪＲ中央線,飯田橋,17,東京メトロ丸ノ内線,茗荷谷,15
パークアクシス文京ステージ,東京都文京区水道２,"
東京メトロ有楽町線/江戸川橋駅 歩5分
ＪＲ中央線/飯田橋駅 歩17分
東京メトロ丸ノ内線/茗荷谷駅 歩15分
","
築19年
11階建
",8階,127000,8000,127000,127000,1K,29.29,https://suumo.jp/chintai/jnc_000086209117/?bc=100360402594,19,11,東京メトロ有楽町線,江戸川橋,5,ＪＲ中央線,飯田橋,17,東京メトロ丸ノ内線,茗荷谷,15
パークアクシス文京ステージ,東京都文京区水道２,"
東京メトロ有楽町線/江戸川橋駅 歩5分
ＪＲ中央線/飯田橋駅 歩17分
東京メトロ丸ノ内線/茗荷谷駅 歩15分
","
築19年
11階建
",5階,192000,10000,192000,192000,1LDK,50.76,https://suumo.jp/chintai/jnc_000087313521/?bc=100359406403,19,11,東京メトロ有楽町線,江戸川橋,5,ＪＲ中央線,飯田橋,17,東京メトロ丸ノ内線,茗荷谷,15
デザインメゾン目白台,東京都文京区目白台２,"
東京メトロ有楽町線/護国寺駅 歩9分
東京メトロ副都心線/雑司が谷駅 歩12分
東京メトロ有楽町線/東池袋駅 歩17分
","
築7年
3階建
",2階,91000,3000,91000,91000,ワンルーム,23.91,https://suumo.jp/chintai/jnc_000036528372/?bc=100360987258,7,3,東京メトロ有楽町線,護国寺,9,東京メトロ副都心線,雑司が谷,12,東京メトロ有楽町線,東池袋,17
Ａフラット本郷,東京都文京区本郷４,"
東京メトロ丸ノ内線/本郷三丁目駅 歩7分
都営三田線/春日駅 歩6分
都営三田線/水道橋駅 歩10分
","
築22年
2階建
",2階,87000,0,87000,87000,ワンルーム,25.47,https://suumo.jp/chintai/jnc_000013367621/?bc=100360913763,22,2,東京メトロ丸ノ内線,本郷三丁目,7,都営三田線,春日,6,都営三田線,水道橋,10
日神パレステージ音羽,東京都文京区音羽１,"
東京メトロ有楽町線/護国寺駅 歩6分
東京メトロ有楽町線/江戸川橋駅 歩7分
東京メトロ丸ノ内線/茗荷谷駅 歩16分
","
築27年
7階建
",4階,70000,6000,70000,0,1K,20.01,https://suumo.jp/chintai/jnc_000086286742/?bc=100361290704,27,7,東京メトロ有楽町線,護国寺,6,東京メトロ有楽町線,江戸川橋,7,東京メトロ丸ノ内線,茗荷谷,16
日神パレステージ音羽,東京都文京区音羽１,"
東京メトロ有楽町線/護国寺駅 歩6分
東京メトロ有楽町線/江戸川橋駅 歩7分
東京メトロ丸ノ内線/茗荷谷駅 歩16分
","
築27年
7階建
",6階,73000,4000,73000,73000,1K,19.58,https://suumo.jp/chintai/jnc_000086775391/?bc=100352787941,27,7,東京メトロ有楽町線,護国寺,6,東京メトロ有楽町線,江戸川橋,7,東京メトロ丸ノ内線,茗荷谷,16
日神パレステージ音羽,東京都文京区音羽１,"
東京メトロ有楽町線/護国寺駅 歩6分
東京メトロ有楽町線/江戸川橋駅 歩7分
東京メトロ丸ノ内線/茗荷谷駅 歩16分
","
築27年
7階建
",6階,73000,5500,73000,73000,1K,19.58,https://suumo.jp/chintai/jnc_000087280384/?bc=100358998933,27,7,東京メトロ有楽町線,護国寺,6,東京メトロ有楽町線,江戸川橋,7,東京メトロ丸ノ内線,茗荷谷,16
日神パレステージ音羽,東京都文京区音羽１,"
東京メトロ有楽町線/護国寺駅 歩6分
東京メトロ有楽町線/江戸川橋駅 歩7分
東京メトロ丸ノ内線/茗荷谷駅 歩16分
","
築27年
7階建
",6階,76000,5000,76000,0,1K,20.01,https://suumo.jp/chintai/jnc_000086526492/?bc=100354134160,27,7,東京メトロ有楽町線,護国寺,6,東京メトロ有楽町線,江戸川橋,7,東京メトロ丸ノ内線,茗荷谷,16
メインステージ文京小石川,東京都文京区小石川５,"
東京メトロ丸ノ内線/茗荷谷駅 歩10分
都営三田線/白山駅 歩18分
東京メトロ南北線/本駒込駅 歩20分
","
築16年
11階建
",5階,81000,15000,0,81000,1K,21.76,https://suumo.jp/chintai/jnc_000087607511/?bc=100360957882,16,11,東京メトロ丸ノ内線,茗荷谷,10,都営三田線,白山,18,東京メトロ南北線,本駒込,20
